Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.061,0.123,0.979,-1.099,18.005,-4.517, , , , , , ,7.169,1.071,-111.418
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.064,0.121,0.973,-0.732,16.296,-4.272, , , , , , ,7.163,1.159,-111.429
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.069,0.115,0.984,-0.244,14.832,-3.784, , , , , , ,7.158,1.236,-111.44
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.066,0.113,0.985,0.244,13,-3.174, , , , , , ,7.158,1.313,-111.451
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.074,0.11,1.003,1.099,11.353,-2.686, , , , , , ,7.163,1.373,-111.456
 12:45:41.151,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.065,0.103,1.01,2.197,9.705,-1.953, , , , , , ,7.169,1.423,-111.462
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.06,0.108,1.015,3.479,8.057,-1.465, , , , , , ,7.185,1.467,-111.462
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.058,0.105,1.025,4.883,6.836,-1.221, , , , , , ,7.202,1.505,-111.467
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.061,0.107,1.03,6.287,5.859,-0.854, , , , , , ,7.234,1.538,-111.467
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.049,0.107,1.034,7.69,4.883,-0.549, , , , , , ,7.267,1.566,-111.467
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.044,0.11,1.044,9.155,4.639,-0.244, , , , , , ,7.311,1.588,-111.467
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.045,0.113,1.045,10.681,4.333,-0.183, , , , , , ,7.361,1.609,-111.467
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.045,0.109,1.056,12.329,4.395,-0.061, , , , , , ,7.416,1.631,-111.462
 12:45:41.218,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.04,0.115,1.052,14.099,4.089,-0.122, , , , , , ,7.482,1.653,-111.462
 12:45:41.220,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.044,0.117,1.061,15.747,3.967,-0.122, , , , , , ,7.559,1.675,-111.462
 12:45:41.220,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.044,0.123,1.042,17.578,3.174,-0.305, , , , , , ,7.641,1.692,-111.462
 12:45:41.220,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.059,0.122,1.04,18.921,2.93,-0.183, , , , , , ,7.734,1.708,-111.462
 12:45:41.220,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.049,0.117,1.034,20.264,2.502,0, , , , , , ,7.828,1.719,-111.456
 12:45:41.220,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.046,0.123,1.039,21.912,1.953,0, , , , , , ,7.938,1.73,-111.456
 12:45:41.220,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.054,0.121,1.044,23.56,1.648,0.061, , , , , , ,8.047,1.741,-111.456
 12:45:41.220,eb:33:2e:f9:57:b5, 2015-01-01 00:31:46.380,-0.056,0.122,1.04,25.085,1.038,0.244, , , , , , ,8.174,1.747,-111.456
